accel_x,accel_y,accel_z,collection_mode,gesture,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,stance,timestamp
1.3653326,-1.9297984,-4.122147,continuous,walk,,,,,,,,linear_acceleration,travel,145.26363492012024
2.299428,-1.9698758,-3.8545256,continuous,walk,,,,,,,,linear_acceleration,travel,145.2648937702179
,,,continuous,walk,,,,0.7478537,-0.39384833,0.46214494,0.26836643,rotation_vector,travel,145.2667407989502
,,,continuous,walk,-0.6763805,-0.8042041,-0.29535335,,,,,gyroscope,travel,145.26936197280884
,,,continuous,walk,-0.9718866,-0.74220127,-0.49327368,,,,,gyroscope,travel,145.27215194702148
,,,continuous,walk,-1.1711814,-0.5859725,-0.79229224,,,,,gyroscope,travel,145.27505087852478
,,,continuous,walk,,,,0.72493607,-0.4469422,0.45564163,0.25903872,rotation_vector,travel,145.27800393104553
-0.34885216,-1.7955966,-3.3252025,continuous,walk,,,,,,,,linear_acceleration,travel,145.281005859375
,,,continuous,walk,,,,0.7252057,-0.43746638,0.46624288,0.2555729,rotation_vector,travel,145.28294277191162
-1.0579405,-2.1794772,-2.9839122,continuous,walk,,,,,,,,linear_acceleration,travel,145.284038066864
,,,continuous,walk,,,,0.723807,-0.47226557,0.43441838,0.25367194,rotation_vector,travel,145.28546285629272
,,,continuous,walk,,,,0.7241127,-0.45899373,0.44472128,0.2592463,rotation_vector,travel,145.4230251312256
,,,continuous,walk,-0.82863873,0.032070424,-1.6771306,,,,,gyroscope,travel,145.42782497406006
-1.7830477,-2.2615952,-2.5499082,continuous,walk,,,,,,,,linear_acceleration,travel,145.43282890319824
-2.571828,-1.4565678,-2.287948,continuous,walk,,,,,,,,linear_acceleration,travel,145.43283700942993
,,,continuous,walk,-0.37797287,0.4392121,-2.2014055,,,,,gyroscope,travel,145.4328417778015
,,,continuous,walk,0.923781,1.4048374,-4.0162864,,,,,gyroscope,travel,145.43284606933594
,,,continuous,walk,0.44868052,1.0961977,-3.415195,,,,,gyroscope,travel,145.4328498840332
,,,continuous,walk,,,,0.7476792,-0.54215395,0.37912294,0.05754014,rotation_vector,travel,145.43285393714905
,,,continuous,walk,-1.1079569,-0.31856623,-1.1976013,,,,,gyroscope,travel,145.4328579902649
,,,continuous,walk,1.8031214,1.8075503,-5.096296,,,,,gyroscope,travel,145.43286085128784
,,,continuous,walk,,,,0.7594815,-0.5484836,0.34437892,-0.06129245,rotation_vector,travel,145.4328649044037
,,,continuous,walk,,,,0.72464246,-0.48561352,0.42550766,0.24086535,rotation_vector,travel,145.43359398841858
-3.6138678,-0.88762045,-2.0249088,continuous,walk,,,,,,,,linear_acceleration,travel,145.4366009235382
,,,continuous,walk,,,,0.7270315,-0.4987323,0.41755188,0.21986741,rotation_vector,travel,145.43868470191956
,,,continuous,walk,0.038331795,0.7903069,-2.7997482,,,,,gyroscope,travel,145.44236397743225
-6.7012806,-1.4765267,-2.0147254,continuous,walk,,,,,,,,linear_acceleration,travel,145.4459297657013
-4.914018,-1.0081172,-1.8157452,continuous,walk,,,,,,,,linear_acceleration,travel,145.44887685775757
,,,continuous,walk,,,,0.7357011,-0.52407986,0.40042192,0.15409943,rotation_vector,travel,145.45091199874878
,,,continuous,walk,,,,0.7308072,-0.51178324,0.409313,0.19094954,rotation_vector,travel,145.45365691184998
-9.123737,-1.7163448,-2.723447,continuous,walk,,,,,,,,linear_acceleration,travel,145.45630979537964
-11.820796,-1.2725425,-3.5660615,continuous,walk,,,,,,,,linear_acceleration,travel,145.45840978622437
,,,continuous,walk,,,,0.7415935,-0.53428507,0.39070043,0.10923291,rotation_vector,travel,145.46130871772766
,,,continuous,walk,1.4127786,1.6447546,-4.564996,,,,,gyroscope,travel,145.4630389213562
,,,continuous,walk,2.6815457,1.3652838,-5.8985147,,,,,gyroscope,travel,145.46456217765808
-14.7506695,-0.5688267,-3.8292093,continuous,walk,,,,,,,,linear_acceleration,travel,145.46582174301147
-16.846172,0.40038586,-3.824546,continuous,walk,,,,,,,,linear_acceleration,travel,145.467670917511
,,,continuous,walk,,,,0.7533753,-0.5473119,0.36452073,4.70444e-05,rotation_vector,travel,145.4697539806366
,,,continuous,walk,2.2470677,1.7654005,-5.562997,,,,,gyroscope,travel,145.4718508720398
,,,continuous,walk,,,,0.7711053,-0.5402056,0.2833292,-0.18248072,rotation_vector,travel,145.56787180900574
-17.085966,1.2059793,-3.9681823,continuous,walk,,,,,,,,linear_acceleration,travel,145.57480001449585
-16.1422,3.1187038,-4.6330175,continuous,walk,,,,,,,,linear_acceleration,travel,145.5754189491272
,,,continuous,walk,,,,0.7733703,-0.5043091,0.13902585,-0.35810968,rotation_vector,travel,145.57959699630737
,,,continuous,walk,2.9776626,0.8370381,-6.1327815,,,,,gyroscope,travel,145.57960271835327
-11.130482,7.0478153,-5.8932786,continuous,walk,,,,,,,,linear_acceleration,travel,145.5796070098877
,,,continuous,walk,,,,0.76634896,-0.5451607,0.31701803,-0.12250994,rotation_vector,travel,145.5797028541565
,,,continuous,walk,2.8657215,0.45005497,-6.302144,,,,,gyroscope,travel,145.5821888446808
-16.515505,2.0423522,-4.563629,continuous,walk,,,,,,,,linear_acceleration,travel,145.5846929550171
,,,continuous,walk,2.848312,-0.42241332,-5.707925,,,,,gyroscope,travel,145.5866117477417
-15.082788,4.4567013,-4.797087,continuous,walk,,,,,,,,linear_acceleration,travel,145.58936214447021
,,,continuous,walk,2.4937046,-0.9240864,-4.614476,,,,,gyroscope,travel,145.59222078323364
,,,continuous,walk,2.8189905,-0.74036866,-5.1854825,,,,,gyroscope,travel,145.59517002105713
,,,continuous,walk,,,,0.77215326,-0.52706575,0.20561317,-0.2893167,rotation_vector,travel,145.59793710708618
,,,continuous,walk,,,,0.77149403,-0.51686,0.16386274,-0.33286887,rotation_vector,travel,145.6014449596405
,,,continuous,walk,,,,0.7723233,-0.5347129,0.24591638,-0.23900607,rotation_vector,travel,145.60304594039917
-13.4335785,6.043929,-5.3084984,continuous,walk,,,,,,,,linear_acceleration,travel,145.60419297218323
,,,continuous,walk,2.793334,0.021227567,-6.1033072,,,,,gyroscope,travel,145.60598182678223
,,,continuous,walk,2.0638082,-0.90087354,-3.9581013,,,,,gyroscope,travel,145.60762906074524
,,,continuous,walk,1.2620476,-0.3361286,-2.6659687,,,,,gyroscope,travel,145.72481894493103
,,,continuous,walk,0.89919364,0.117744274,-1.2434162,,,,,gyroscope,travel,145.7248318195343
,,,continuous,walk,,,,0.75305647,-0.46014687,0.014931386,-0.47005096,rotation_vector,travel,145.72483801841736
,,,continuous,walk,0.4286747,0.45265114,0.2218968,,,,,gyroscope,travel,145.72484278678894
,,,continuous,walk,,,,0.76541454,-0.4880163,0.071702324,-0.41332754,rotation_vector,travel,145.72484803199768
,,,continuous,walk,,,,0.7555291,-0.4743453,0.031565852,-0.45075035,rotation_vector,travel,145.72781205177307
-6.772026,6.9412885,-5.6776023,continuous,walk,,,,,,,,linear_acceleration,travel,145.73014378547668
-6.9910154,7.0670457,-5.977316,continuous,walk,,,,,,,,linear_acceleration,travel,145.7320659160614
,,,continuous,walk,,,,0.7601274,-0.48121253,0.04824414,-0.43395096,rotation_vector,travel,145.73343777656555
-7.8111105,7.294456,-6.166421,continuous,walk,,,,,,,,linear_acceleration,travel,145.73548889160156
-9.310636,7.430167,-6.1535034,continuous,walk,,,,,,,,linear_acceleration,travel,145.73782801628113
,,,continuous,walk,,,,0.7700255,-0.49557984,0.10235641,-0.38856718,rotation_vector,travel,145.7396059036255
,,,continuous,walk,1.0493138,-0.06169739,-1.977829,,,,,gyroscope,travel,145.74089694023132
,,,continuous,walk,1.6224581,-0.66721755,-3.3024902,,,,,gyroscope,travel,145.74248003959656
,,,continuous,walk,0.6881397,0.27122417,-0.5019785,,,,,gyroscope,travel,145.74492573738098
,,,continuous,walk,,,,0.75305104,-0.46712303,0.020588813,-0.46291083,rotation_vector,travel,145.7475700378418
-6.1750784,7.0217724,-5.4879084,continuous,walk,,,,,,,,linear_acceleration,travel,145.75038599967957
-6.5729847,6.982605,-5.5033107,continuous,walk,,,,,,,,linear_acceleration,travel,145.75202083587646
,,,continuous,walk,,,,0.75527346,-0.4541473,0.01507803,-0.47231865,rotation_vector,travel,145.7543568611145
,,,continuous,walk,,,,0.7596221,-0.44899914,0.021093532,-0.47003096,rotation_vector,travel,145.75676488876343
-5.6303763,6.377609,-5.5739594,continuous,walk,,,,,,,,linear_acceleration,travel,145.75939297676086
-5.7677174,6.8100934,-5.498774,continuous,walk,,,,,,,,linear_acceleration,travel,145.76224184036255
,,,continuous,walk,0.24113905,0.6414085,0.92164296,,,,,gyroscope,travel,145.76414680480957
,,,continuous,walk,0.19257528,0.8136725,1.6300939,,,,,gyroscope,travel,145.76552176475525
-5.7385583,6.130818,-5.738165,continuous,walk,,,,,,,,linear_acceleration,travel,145.88604187965393
,,,continuous,walk,,,,0.7764562,-0.43725935,0.047635075,-0.45127702,rotation_vector,travel,145.88821601867676
,,,continuous,walk,,,,0.8018682,-0.42345822,0.092655644,-0.4112243,rotation_vector,travel,145.88822174072266
-5.9162292,6.111425,-5.935469,continuous,walk,,,,,,,,linear_acceleration,travel,145.8900909423828
,,,continuous,walk,,,,0.7665659,-0.44365266,0.032151528,-0.46315795,rotation_vector,travel,145.893159866333
,,,continuous,walk,0.14996742,0.95905846,2.3585508,,,,,gyroscope,travel,145.89590907096863
-6.2435255,6.0806665,-6.024155,continuous,walk,,,,,,,,linear_acceleration,travel,145.89777493476868
,,,continuous,walk,,,,0.788606,-0.43028662,0.06769796,-0.43401742,rotation_vector,travel,145.89972400665283
,,,continuous,walk,-0.0015271631,1.0987939,3.0659328,,,,,gyroscope,travel,145.9024360179901
-6.9235954,5.8783436,-6.019541,continuous,walk,,,,,,,,linear_acceleration,travel,145.90473198890686
,,,continuous,walk,-0.23441954,1.2092078,3.7649152,,,,,gyroscope,travel,145.90601682662964
,,,continuous,walk,-0.95432425,1.2394456,5.059797,,,,,gyroscope,travel,146.029944896698
,,,continuous,walk,,,,0.8155785,-0.41711617,0.12197068,-0.3820587,rotation_vector,travel,146.0333070755005
-7.8708076,5.5207047,-6.145345,continuous,walk,,,,,,,,linear_acceleration,travel,146.03482699394226
-8.764985,5.251429,-6.4716425,continuous,walk,,,,,,,,linear_acceleration,travel,146.0371868610382
,,,continuous,walk,,,,0.82889783,-0.41130245,0.15909122,-0.34416378,rotation_vector,travel,146.17678999900818
-9.929601,5.167216,-6.8246794,continuous,walk,,,,,,,,linear_acceleration,travel,146.18484592437744
-11.71346,4.998943,-7.425287,continuous,walk,,,,,,,,linear_acceleration,travel,146.18485498428345
-15.155977,4.3687162,-9.531604,continuous,walk,,,,,,,,linear_acceleration,travel,146.1848590373993
,,,continuous,walk,-3.2775974,0.9482156,6.2028785,,,,,gyroscope,travel,146.18486499786377
-16.262745,2.9904685,-9.188551,continuous,walk,,,,,,,,linear_acceleration,travel,146.18487000465393
,,,continuous,walk,-0.52580225,1.2460123,4.4443502,,,,,gyroscope,travel,146.1848750114441
,,,continuous,walk,-1.5314392,1.2454015,5.6031613,,,,,gyroscope,travel,146.18763494491577
,,,continuous,walk,,,,0.8390354,-0.40813297,0.19581671,-0.30183253,rotation_vector,travel,146.18962287902832
,,,continuous,walk,-2.287385,1.2114985,6.0084705,,,,,gyroscope,travel,146.19197988510132
,,,continuous,walk,,,,0.8448064,-0.40812668,0.2358775,-0.2531729,rotation_vector,travel,146.19433689117432
-13.63081,4.87475,-8.526617,continuous,walk,,,,,,,,linear_acceleration,travel,146.19623589515686
,,,continuous,walk,,,,0.83634055,-0.42678636,0.31588593,-0.13639627,rotation_vector,travel,146.198086977005
,,,continuous,walk,,,,0.84460086,-0.41360366,0.2768193,-0.1973642,rotation_vector,travel,146.20012784004211
,,,continuous,walk,-4.4078507,0.5589417,6.140876,,,,,gyroscope,travel,146.20300483703613
,,,continuous,walk,-5.12913,0.17195857,5.868277,,,,,gyroscope,travel,146.2049560546875
,,,continuous,walk,-4.867527,-0.24587326,5.4027977,,,,,gyroscope,travel,146.20643973350525
,,,continuous,walk,,,,0.7981518,-0.4700451,0.37682188,-0.004085674,rotation_vector,travel,146.20765781402588
,,,continuous,walk,,,,0.8198772,-0.4483033,0.34941104,-0.0688287,rotation_vector,travel,146.20889496803284
-16.206793,0.98772717,-6.7838545,continuous,walk,,,,,,,,linear_acceleration,travel,146.20986700057983
-15.18021,-1.6287994,-1.7774537,continuous,walk,,,,,,,,linear_acceleration,travel,146.32814407348633
,,,continuous,walk,,,,0.763637,-0.45776784,0.43324766,0.14001366,rotation_vector,travel,146.32815408706665
,,,continuous,walk,1.8613064,0.68279463,3.8133264,,,,,gyroscope,travel,146.32815885543823
,,,continuous,walk,,,,0.7666832,-0.47967708,0.41363934,0.104924284,rotation_vector,travel,146.32816410064697
,,,continuous,walk,0.840856,0.70295316,1.7574593,,,,,gyroscope,travel,146.34205508232117
,,,continuous,walk,,,,0.7317757,-0.3230386,0.55717564,0.22294798,rotation_vector,travel,146.34206104278564
-12.201271,-4.016163,1.0396833,continuous,walk,,,,,,,,linear_acceleration,travel,146.3420660495758
,,,continuous,walk,,,,0.7399398,-0.3929906,0.5044129,0.20884275,rotation_vector,travel,146.34654307365417
,,,continuous,walk,,,,0.7781238,-0.48371696,0.39681768,0.05547177,rotation_vector,travel,146.34654879570007
,,,continuous,walk,-0.98822725,-0.52870387,4.7731485,,,,,gyroscope,travel,146.3465540409088
,,,continuous,walk,-3.3524284,-0.59406644,5.0480375,,,,,gyroscope,travel,146.3477680683136
,,,continuous,walk,0.96974856,0.04841107,4.382042,,,,,gyroscope,travel,146.34980177879333
-6.2191925,-1.4159513,-2.1947985,continuous,walk,,,,,,,,linear_acceleration,travel,146.35178685188293
-8.29571,-2.9670672,0.01123786,continuous,walk,,,,,,,,linear_acceleration,travel,146.35393977165222
,,,continuous,walk,,,,0.76297534,-0.42719278,0.45742735,0.1616641,rotation_vector,travel,146.3556878566742
,,,continuous,walk,2.0073032,0.9363037,3.2818735,,,,,gyroscope,travel,146.35736274719238
,,,continuous,walk,2.0060816,0.93019503,2.843425,,,,,gyroscope,travel,146.35889387130737
-5.7059364,-1.7807047,-2.9612951,continuous,walk,,,,,,,,linear_acceleration,travel,146.36030673980713
-4.8745003,-3.1576703,-2.6173809,continuous,walk,,,,,,,,linear_acceleration,travel,146.36169481277466
,,,continuous,walk,,,,0.7611987,-0.39672336,0.48232198,0.17479317,rotation_vector,travel,146.36323499679565
,,,continuous,walk,,,,0.7586291,-0.3683752,0.50488585,0.18404318,rotation_vector,travel,146.36464595794678
,,,continuous,walk,1.5939001,0.8232936,2.0751092,,,,,gyroscope,travel,146.36613178253174
,,,continuous,walk,,,,0.75614405,-0.34179625,0.52461076,0.19027649,rotation_vector,travel,146.36731886863708
-3.229227,-3.8835058,-2.2419443,continuous,walk,,,,,,,,linear_acceleration,travel,146.36956095695496
,,,continuous,walk,,,,0.7534688,-0.3179853,0.54165864,0.19436076,rotation_vector,travel,146.3718409538269
-1.6384192,-3.4401376,-2.1535876,continuous,walk,,,,,,,,linear_acceleration,travel,146.37401485443115
,,,continuous,walk,1.9304869,0.8571966,2.421928,,,,,gyroscope,travel,146.37561106681824
,,,continuous,walk,-0.060170226,0.45845437,1.4775304,,,,,gyroscope,travel,146.37785387039185
,,,continuous,walk,,,,0.74362963,-0.29151013,0.56539065,0.2058406,rotation_vector,travel,146.38018989562988
,,,continuous,walk,,,,0.7492588,-0.29995623,0.5558189,0.19925576,rotation_vector,travel,146.38226079940796
-0.60242844,-2.8442512,-1.8110241,continuous,walk,,,,,,,,linear_acceleration,travel,146.38477516174316
0.07976532,-2.5815825,-1.1377387,continuous,walk,,,,,,,,linear_acceleration,travel,146.38691186904907
,,,continuous,walk,-1.413084,-0.08827003,0.9790643,,,,,gyroscope,travel,146.38845682144165
,,,continuous,walk,,,,0.74188906,-0.3097895,0.5612403,0.19657186,rotation_vector,travel,146.39035391807556
0.6429758,-1.9595342,-0.41841435,continuous,walk,,,,,,,,linear_acceleration,travel,146.39278507232666
,,,continuous,walk,,,,0.7368315,-0.31501755,0.56055534,0.20885652,rotation_vector,travel,146.3951621055603
,,,continuous,walk,-0.8553641,0.17012598,1.2383766,,,,,gyroscope,travel,146.3969178199768
1.2912998,-2.3734806,-0.115940094,continuous,walk,,,,,,,,linear_acceleration,travel,146.3986678123474
,,,continuous,walk,-1.6187929,-0.25977045,0.6742425,,,,,gyroscope,travel,146.39995193481445
,,,continuous,walk,-1.4885259,-0.33567044,0.3397938,,,,,gyroscope,travel,146.4026699066162
1.8927794,-3.0972552,-0.09566593,continuous,walk,,,,,,,,linear_acceleration,travel,146.40562200546265
,,,continuous,walk,,,,0.72845656,-0.33381772,0.5507911,0.23355062,rotation_vector,travel,146.40787506103516
2.1896696,-3.6188781,-0.11655629,continuous,walk,,,,,,,,linear_acceleration,travel,146.4089870452881
,,,continuous,walk,-1.1569787,-0.3724751,-0.010079277,,,,,gyroscope,travel,146.4112150669098
,,,continuous,walk,,,,0.7293101,-0.3492942,0.53968155,0.23418847,rotation_vector,travel,146.4127779006958
2.1421766,-3.668321,-0.19159532,continuous,walk,,,,,,,,linear_acceleration,travel,146.4175248146057
,,,continuous,walk,,,,0.73474085,-0.37321854,0.52213603,0.21963134,rotation_vector,travel,146.4201319217682
1.6951632,-3.024218,-0.38588595,continuous,walk,,,,,,,,linear_acceleration,travel,146.42216396331787
,,,continuous,walk,-0.7819075,-0.38255435,-0.3840815,,,,,gyroscope,travel,146.4235770702362
,,,continuous,walk,-0.46318856,-0.4036292,-0.7689266,,,,,gyroscope,travel,146.42521286010742
1.0051823,-2.5125918,-0.5880544,continuous,walk,,,,,,,,linear_acceleration,travel,146.4276568889618
0.3549099,-2.2168024,-0.7457428,continuous,walk,,,,,,,,linear_acceleration,travel,146.43008708953857
,,,continuous,walk,-0.20357084,-0.44211373,-1.149343,,,,,gyroscope,travel,146.43153405189514
,,,continuous,walk,,,,0.7369061,-0.38612807,0.51221454,0.21333262,rotation_vector,travel,146.43287992477417
,,,continuous,walk,0.06169739,-0.47907108,-1.5410603,,,,,gyroscope,travel,146.43460488319397
,,,continuous,walk,0.4092797,-0.5357288,-1.9361374,,,,,gyroscope,travel,146.43654799461365
-0.99801254,-1.7099996,-0.8730583,continuous,walk,,,,,,,,linear_acceleration,travel,146.43935894966125
-0.32238102,-1.9631023,-0.8039434,continuous,walk,,,,,,,,linear_acceleration,travel,146.44205498695374
,,,continuous,walk,,,,0.75166106,-0.40524977,0.48502415,0.18849394,rotation_vector,travel,146.4443199634552
,,,continuous,walk,,,,0.74479896,-0.39936516,0.49543545,0.20081285,rotation_vector,travel,146.44673490524292
,,,continuous,walk,,,,0.7712201,-0.41405025,0.45988372,0.14929464,rotation_vector,travel,146.47873973846436
,,,continuous,walk,0.27107146,-0.81290895,-3.5698965,,,,,gyroscope,travel,146.47874975204468
,,,continuous,walk,0.9833403,-0.47952923,-2.8221974,,,,,gyroscope,travel,146.47875690460205
,,,continuous,walk,0.77778417,-0.5525276,-2.3617578,,,,,gyroscope,travel,146.48114705085754
,,,continuous,walk,,,,0.76075673,-0.40991572,0.47310185,0.17144406,rotation_vector,travel,146.48510003089905
-1.8451576,-1.3362675,-1.0889082,continuous,walk,,,,,,,,linear_acceleration,travel,146.48774003982544
-3.4780293,-0.5727525,-1.8731494,continuous,walk,,,,,,,,linear_acceleration,travel,146.48969888687134
-6.249818,0.6825175,-2.9877362,continuous,walk,,,,,,,,linear_acceleration,travel,146.49086594581604
,,,continuous,walk,,,,0.7814248,-0.4196391,0.44513282,0.12302415,rotation_vector,travel,146.49189400672913
-8.759664,2.0465531,-3.682187,continuous,walk,,,,,,,,linear_acceleration,travel,146.49431800842285
,,,continuous,walk,0.84314674,-0.5021312,-3.2284229,,,,,gyroscope,travel,146.49675488471985
